scenario,training_seed,episode,step,reward,key_rate_bits_per_sample,key_rate_bits_per_second,raw_key_disagreement_rate,observation_reciprocity,surface_power_w,robust_reward,mean_sample_reward,cvar_reward,worst_sample_reward,maximum_output_power,power_violation,effective_active_elements,projection_scale,robustly_feasible
partially_active__no_cvar,0,1,7,-0.3380673947756155,2.473952244214737,2473.952244214737,0.203125,0.9049888678971421,6.348767316422279,-0.3380673947756155,-0.3380673947756155,-0.34123707327218317,-0.34123707327218317,13.588505302623295,0.0,8.0,0.1468851176807246,1.0
partially_active__no_cvar,0,1,8,0.24914684126037523,3.7478189667488966,3747.8189667488964,0.125,0.9373441046754168,4.124933985199887,0.24914684126037523,0.24914684126037523,0.18096055049260928,0.18096055049260928,14.176553065836233,0.0,8.0,0.09197616478356124,1.0
partially_active__no_cvar,0,1,9,0.414636038575143,2.8425720407042823,2842.5720407042822,0.140625,0.917872113005304,0.7113632581240628,0.414636038575143,0.414636038575143,0.39080693476067396,0.39080693476067396,11.39363852952767,0.0,8.0,0.012508244243208354,1.0
partially_active__no_cvar,0,1,10,-0.44467456417444984,2.383527801795145,2383.527801795145,0.171875,0.866932928116672,9.195581569148546,-0.44467456417444984,-0.44467456417444984,-0.5914889126770042,-0.5914889126770042,14.25849545525934,0.0,8.0,0.2456224710301042,1.0
partially_active__no_cvar,0,1,11,0.6373439245286621,4.074732149966069,4074.732149966069,0.0625,0.9688610567286884,1.3903292320673952,0.6373439245286621,0.6373439245286621,0.6278708201542116,0.6278708201542116,12.071271000995772,0.0,8.0,0.02883908749519132,1.0
partially_active__no_cvar,0,1,12,0.2658316552189785,3.5318697745090084,3531.8697745090085,0.140625,0.9532993874982466,3.1814622327897,0.2658316552189785,0.2658316552189785,0.23044044792105411,0.23044044792105411,12.271158443816823,0.0,8.0,0.06739365018987876,1.0
partially_active__no_cvar,0,1,13,0.2698730771686088,3.656257963348761,3656.2579633487608,0.125,0.9594769409234263,3.375630400859462,0.2698730771686088,0.2698730771686088,0.25780122671064304,0.25780122671064304,13.543784459367188,0.0,8.0,0.06633045894765073,1.0
partially_active__no_cvar,0,1,14,0.41785257620680394,3.1147732582150294,3114.7732582150293,0.171875,0.9346230415949421,0.7516119510599317,0.41785257620680394,0.41785257620680394,0.35987765151298085,0.35987765151298085,11.67057961088829,0.0,8.0,0.013778646678898792,1.0
partially_active__no_cvar,0,1,15,0.2134087975365121,2.0337258586605143,2033.7258586605142,0.1875,0.8677249121971453,1.2461724930913618,0.2134087975365121,0.2134087975365121,0.1376177926554879,0.1376177926554879,9.811836424339376,0.0,8.0,0.03463934857459479,1.0
partially_active__no_cvar,0,1,16,0.5579379385309121,4.072104896903814,4072.104896903814,0.0625,0.966903962677937,2.205540785282684,0.5579379385309121,0.5579379385309121,0.5451083925010815,0.5451083925010815,9.926907741212524,0.0,8.0,0.06515667133778143,1.0
